,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
2450,0.30578299999999997,10.0,6.0,1012.0,268.0,49.054394,254.0,252.0,23833.89453,5860.364746,2.0,1.0,32.28,50.765398,1605.6811480000001,70.993961,255.0,3144559407.0,628448916.0,255.0,0.090921,0.051953,0.038968,101.0,45.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,17.0,1.0,0.0
2451,6e-06,2.0,0.0,114.0,0.0,166666.6608,254.0,0.0,76000000.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,33.0,2.0,16.0,16.0,16.0,33.0,0.0,0.0,0.0,16.0,33.0,0.0
2452,0.961548,10.0,10.0,1236.0,1236.0,19.759805,254.0,252.0,9260.068359,9260.068359,2.0,2.0,106.83866699999999,96.37289100000001,7472.247333,129.790211,255.0,1115135600.0,3253429470.0,255.0,0.13131099999999998,0.093625,0.037686000000000004,124.0,124.0,1.0,146.0,1.0,1.0,1.0,1.0,1.0,24.0,0.0,0.0,1.0,1.0,1.0,0.0
2453,0.418145,20.0,0.0,1040.0,0.0,45.438783,254.0,0.0,18902.5332,0.0,0.0,0.0,22.007631,0.0,23.64459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2454,0.030933,60.0,62.0,3614.0,50036.0,3911.680064,31.0,29.0,919147.8125,12731775.0,7.0,24.0,0.5190170000000001,0.488229,30.593265999999996,31.008982,255.0,2564821942.0,415848778.0,255.0,0.001333,0.001142,0.00019099999999999998,60.0,807.0,0.0,0.0,11.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0
2455,9e-06,2.0,0.0,104.0,0.0,111111.1072,254.0,0.0,46222220.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0
2456,3.863846,158.0,42.0,187205.0,2688.0,51.503087,62.0,252.0,385152.0,5432.928711,76.0,8.0,24.610484,92.38982800000001,2334.740536,106.994867,255.0,3391403362.0,906520782.0,255.0,0.159554,0.07536799999999999,0.084186,1185.0,64.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
2457,0.576376,14.0,6.0,8928.0,320.0,32.964591,31.0,29.0,115077.6563,3705.914062,4.0,1.0,44.336616,115.154398,3822.0985960000003,159.208203,255.0,433053106.0,3668004026.0,255.0,0.000606,0.00048600000000000005,0.00011999999999999999,638.0,53.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0
2458,1e-05,2.0,0.0,1098.0,0.0,100000.0025,254.0,0.0,439200000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0
2459,0.8581799999999999,10.0,8.0,564.0,354.0,19.809364000000002,254.0,252.0,4735.603515999999,2889.83667,2.0,1.0,92.262333,112.64757,6039.098836,170.986625,255.0,4166197752.0,425913585.0,255.0,0.174743,0.069638,0.10510499999999999,56.0,44.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
2460,9e-06,2.0,0.0,114.0,0.0,111111.1072,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,31.0,2.0,17.0,17.0,17.0,31.0,0.0,0.0,0.0,17.0,31.0,0.0
2461,0.000959,2.0,2.0,146.0,178.0,3128.258517,31.0,29.0,608967.6875,742440.0,0.0,0.0,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,6.0,4.0,0.0
2462,0.803633,10.0,8.0,546.0,354.0,21.153935,254.0,252.0,4897.758301,3085.98584,2.0,1.0,85.613222,103.435,4629.650769,182.616109,255.0,2958236064.0,1033037839.0,255.0,0.193748,0.079579,0.114169,55.0,44.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
2463,9e-06,2.0,0.0,114.0,0.0,111111.1072,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,26.0,2.0,26.0,26.0,13.0,26.0,0.0,0.0,0.0,28.0,26.0,0.0
2464,0.001004,2.0,2.0,130.0,162.0,2988.047923,31.0,29.0,517928.3125,645418.375,0.0,0.0,0.005,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0
2465,5e-06,2.0,0.0,156.0,0.0,200000.0051,254.0,0.0,124800000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
2466,4e-06,2.0,0.0,114.0,0.0,250000.0006,254.0,0.0,114000000.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,29.0,2.0,16.0,16.0,16.0,29.0,0.0,0.0,0.0,17.0,29.0,0.0
2467,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0
2468,9e-06,2.0,0.0,248.0,0.0,111111.1072,254.0,0.0,110222216.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2469,3e-06,2.0,0.0,200.0,0.0,333333.3215,254.0,0.0,266666656.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0
2470,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0
2471,0.001039,2.0,2.0,146.0,178.0,2887.391736,31.0,29.0,562078.9375,685274.3125,0.0,0.0,0.005,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
2472,0.001027,2.0,2.0,130.0,162.0,2921.129446,31.0,29.0,506329.0938,630963.9375,0.0,0.0,0.009000000000000001,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,2.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0
2473,1.006804,12.0,18.0,1580.0,10168.0,28.804018,31.0,29.0,11513.66113,76312.76563,3.0,5.0,91.40245300000001,59.192882999999995,9531.236149,7674.838345,255.0,58839465.0,59902064.0,255.0,0.000643,0.000522,0.000121,132.0,565.0,1.0,3924.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2474,1.29429,8.0,8.0,364.0,718.0,11.589366,62.0,252.0,1971.737427,3887.845947,1.0,2.0,184.898576,168.313578,12392.54141,330.502094,255.0,2250524380.0,1962879593.0,255.0,0.192795,0.11525099999999999,0.077544,46.0,90.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2475,0.544668,10.0,6.0,534.0,268.0,27.539710999999997,254.0,252.0,7064.854004000001,3290.077393,2.0,1.0,60.440778,99.212602,3752.109206,174.309375,255.0,1909439526.0,1076675157.0,255.0,0.1009,0.048597,0.052302999999999995,53.0,45.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0
2476,0.025891,48.0,50.0,2958.0,33044.0,3746.475551,31.0,29.0,895137.3125,10006257.0,7.0,18.0,0.5442130000000001,0.528729,32.801689,33.885172999999995,255.0,1402858659.0,3583893786.0,255.0,0.000627,0.000509,0.000118,62.0,661.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0
2477,3e-06,2.0,0.0,200.0,0.0,333333.3215,254.0,0.0,266666656.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0
2478,6e-06,2.0,0.0,114.0,0.0,166666.6608,254.0,0.0,76000000.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,16.0,2.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,17.0,16.0,0.0
2479,8e-06,2.0,0.0,114.0,0.0,125000.0003,254.0,0.0,57000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,28.0,2.0,17.0,17.0,17.0,28.0,0.0,0.0,0.0,18.0,28.0,0.0
2480,9e-06,2.0,0.0,114.0,0.0,111111.1072,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,23.0,2.0,7.0,7.0,7.0,23.0,0.0,0.0,0.0,7.0,23.0,0.0
2481,0.948159,10.0,8.0,556.0,354.0,17.929482999999998,254.0,252.0,4227.13916,2615.595215,2.0,1.0,105.26311100000001,120.889,5711.587079999999,229.90173399999998,255.0,2384471616.0,2296067283.0,255.0,0.20966500000000002,0.101927,0.10773800000000001,56.0,44.0,0.0,0.0,7.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,2.0,7.0,0.0
2482,0.779668,32.0,12.0,27642.0,642.0,55.151681999999994,254.0,252.0,274773.375,6043.598145,13.0,3.0,24.435968,67.266094,1865.9725420000002,83.669078,255.0,2259053901.0,3213715978.0,255.0,0.078706,0.03974,0.038966,864.0,54.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0
2483,0.018556,48.0,50.0,2958.0,32642.0,5227.419515,31.0,29.0,1248976.0,13791765.0,7.0,18.0,0.394957,0.367551,22.619238,21.304377,255.0,1279100284.0,1294846472.0,255.0,0.000665,0.000542,0.000123,62.0,653.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0
2484,0.177069,10.0,6.0,1048.0,268.0,84.712742,254.0,252.0,42650.04297,10120.34863,2.0,1.0,19.674332999999997,31.852801,1021.596082,61.550456999999994,255.0,3434092902.0,1636274172.0,255.0,0.06009199999999999,0.012739,0.047353,105.0,45.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
2485,0.09258,84.0,86.0,4862.0,75600.0,1825.448299,31.0,29.0,415208.4688,6456772.5,7.0,36.0,1.11141,1.082847,76.602766,76.660606,255.0,367989133.0,374889324.0,255.0,0.000647,0.000534,0.000113,58.0,879.0,0.0,0.0,5.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0
2486,3e-06,2.0,0.0,168.0,0.0,333333.3215,254.0,0.0,224000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2487,9e-06,2.0,0.0,200.0,0.0,111111.1072,254.0,0.0,88888888.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,2.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,7.0,0.0
2488,9e-06,2.0,0.0,200.0,0.0,111111.1072,254.0,0.0,88888888.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0
2489,9e-06,2.0,0.0,78.0,0.0,111111.1072,254.0,0.0,34666664.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,13.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,7.0,4.0,0.0
2490,0.013575,16.0,18.0,1540.0,1644.0,2430.93927,31.0,29.0,850976.0625,915211.8125,4.0,4.0,0.8834,0.771941,61.407813,1.420756,255.0,2627715783.0,488402613.0,255.0,0.000558,0.000449,0.000109,96.0,91.0,0.0,0.0,6.0,0.0,9.0,6.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0
2491,0.362714,10.0,8.0,836.0,1242.0,46.868884,62.0,252.0,16608.12695,23974.8125,2.0,2.0,40.301556,45.25643,1959.576206,67.453805,255.0,751538821.0,3426848781.0,255.0,0.09481200000000001,0.045170999999999996,0.049641000000000005,84.0,155.0,1.0,204.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2492,2e-06,2.0,0.0,200.0,0.0,500000.0013,254.0,0.0,400000000.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0
2493,0.026938,64.0,66.0,3806.0,54798.0,4788.774099,31.0,29.0,1112777.5,16027322.0,7.0,26.0,0.42257100000000003,0.411609,22.023795,21.886155,255.0,1367723884.0,3517608081.0,255.0,0.000724,0.000587,0.00013700000000000002,59.0,830.0,0.0,0.0,8.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0
2494,0.0056549999999999994,8.0,12.0,424.0,8824.0,3359.8585399999997,31.0,29.0,524845.25,11443325.0,1.0,4.0,0.759857,0.470091,50.280555,25.544707,255.0,1802437252.0,1810028916.0,255.0,0.000607,0.000482,0.000125,53.0,735.0,0.0,0.0,3.0,0.0,9.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0
2495,8.327444,4.0,0.0,180.0,0.0,0.360255,254.0,0.0,129.69165,0.0,3.0,0.0,2775.81475,0.0,3925.5820000000003,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,15.0,6.0,12.0,2.0,2.0,15.0,0.0,0.0,0.0,11.0,15.0,0.0
2496,1.212421,24.0,22.0,1288.0,1620.0,37.115821999999994,62.0,252.0,8148.984863,10207.67578,7.0,9.0,52.713956,56.860716000000004,3027.247489,3529.4948640000002,255.0,1134416245.0,2317370838.0,255.0,0.04052,0.017675,0.022844999999999997,54.0,74.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
2497,9e-06,2.0,0.0,114.0,0.0,111111.1072,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,20.0,2.0,16.0,16.0,16.0,20.0,0.0,0.0,0.0,16.0,20.0,0.0
2498,9e-06,2.0,0.0,200.0,0.0,111111.1072,254.0,0.0,88888888.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0
2499,0.001048,2.0,2.0,146.0,178.0,2862.595564,31.0,29.0,557251.9375,679389.375,0.0,0.0,0.005,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2500,0.302028,10.0,6.0,486.0,268.0,49.664269,254.0,252.0,11601.57324,5933.224609000001,2.0,1.0,30.682667,48.291398,1706.8680350000002,68.166031,255.0,4129724127.0,1025279748.0,255.0,0.130234,0.060562,0.069672,49.0,45.0,0.0,0.0,9.0,1.0,3.0,3.0,1.0,7.0,0.0,0.0,0.0,3.0,7.0,0.0
2501,2.965757,26.0,74.0,1200.0,72760.0,33.381023,62.0,252.0,3112.864746,193615.3281,7.0,34.0,118.59291699999999,39.207479,6158.798765,3183.747372,255.0,3748521472.0,3052416220.0,255.0,0.23659000000000002,0.10360799999999999,0.132982,46.0,983.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2502,6e-06,2.0,0.0,114.0,0.0,166666.6608,254.0,0.0,76000000.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,17.0,2.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,0.0
2503,0.896961,128.0,124.0,12752.0,13202.0,279.833803,31.0,29.0,112852.1797,116803.2969,35.0,33.0,7.233556,7.4075869999999995,601.67917,610.1518219999999,255.0,877397018.0,3027222894.0,255.0,0.000638,0.000521,0.000117,100.0,106.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2504,0.5284479999999999,14.0,14.0,790.0,816.0,51.093013,254.0,252.0,11111.78418,11475.112309999999,4.0,5.0,40.649846000000004,33.292537,2050.5142370000003,1946.0344850000001,255.0,2152645033.0,2582217406.0,255.0,0.141402,0.08529199999999999,0.05611,56.0,58.0,0.0,0.0,9.0,1.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,2.0,8.0,0.0
2505,8e-06,2.0,0.0,114.0,0.0,125000.0003,254.0,0.0,57000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,31.0,2.0,15.0,14.0,14.0,31.0,0.0,0.0,0.0,14.0,31.0,0.0
2506,0.749667,8.0,8.0,364.0,2404.0,20.008884,62.0,252.0,3404.178223,22452.63672,1.0,2.0,106.950717,92.322141,6920.858721,176.879375,255.0,708791274.0,500783725.0,255.0,0.140426,0.103403,0.037023,46.0,301.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2507,1.0655270000000001,10.0,10.0,608.0,646.0,17.831553,254.0,252.0,4114.395996,4369.668945,2.0,3.0,118.39188899999999,106.338445,6425.739639,146.859094,255.0,2507633219.0,1553945140.0,255.0,0.180361,0.107771,0.07259,61.0,65.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2508,0.65998,10.0,8.0,564.0,354.0,25.758356,254.0,252.0,6157.762207,3757.689697,2.0,1.0,71.749333,86.75443,5333.209818,128.548648,255.0,1431239732.0,929407037.0,255.0,0.069776,0.05269,0.017086,56.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2509,0.504849,10.0,8.0,1158.0,1078.0,33.673434,254.0,252.0,16527.71289,14958.927730000001,2.0,2.0,56.094333,55.705284999999996,3005.179204,71.617375,255.0,1898056889.0,1370673920.0,255.0,0.162684,0.11468699999999998,0.047997000000000005,116.0,135.0,1.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2510,0.338562,10.0,6.0,486.0,268.0,44.30503,254.0,252.0,10349.655270000001,5292.974121,2.0,1.0,37.618,54.836602,1895.858788,101.909813,255.0,1677933803.0,2725101273.0,255.0,0.090559,0.040066000000000004,0.050493,49.0,45.0,0.0,0.0,15.0,1.0,3.0,3.0,2.0,12.0,0.0,0.0,0.0,6.0,12.0,0.0
2511,0.651802,10.0,6.0,2516.0,268.0,23.013123,254.0,252.0,27799.85352,2749.30127,2.0,1.0,69.240667,112.07060200000001,3702.6946359999997,175.406203,255.0,393750900.0,2963169973.0,255.0,0.170773,0.091448,0.079325,252.0,45.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0
2512,0.280538,10.0,6.0,534.0,268.0,53.46869399999999,254.0,252.0,13716.50195,6387.726562,2.0,1.0,31.133333,47.785,1530.073014,68.943805,255.0,913308051.0,1396540094.0,255.0,0.07787899999999999,0.041612,0.036267,53.0,45.0,0.0,0.0,6.0,1.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,2.0,6.0,0.0
2513,0.822707,10.0,8.0,564.0,354.0,20.663493,254.0,252.0,4939.790039,3014.438965,2.0,1.0,86.498667,110.458859,6575.738553,149.66864099999998,255.0,524071594.0,1580754014.0,255.0,0.083463,0.049488,0.033975,56.0,44.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2514,40.842392,2436.0,432.0,3315369.0,18860.0,70.19667199999999,62.0,252.0,649131.25,3685.7783200000003,1214.0,2.0,16.892854,95.228453,1923.604527,109.802797,255.0,3371380580.0,1713287157.0,255.0,0.194577,0.114166,0.080411,1361.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
2515,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.744000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0
2516,0.004334,22.0,14.0,1470.0,1728.0,8075.680778,31.0,29.0,2591601.25,2962621.25,5.0,4.0,0.20638099999999998,0.280385,12.77244,0.368551,255.0,983764309.0,984038950.0,255.0,0.000704,0.0005650000000000001,0.000139,67.0,123.0,0.0,0.0,6.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0
2517,8e-06,2.0,0.0,114.0,0.0,125000.0003,254.0,0.0,57000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,31.0,2.0,20.0,17.0,17.0,33.0,0.0,0.0,0.0,19.0,31.0,0.0
2518,7.000000000000001e-06,2.0,0.0,114.0,0.0,142857.1409,254.0,0.0,65142856.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,13.0,2.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0
2519,1.1e-05,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
2520,0.189325,10.0,14.0,828.0,9578.0,121.48421699999999,62.0,252.0,31522.51367,375819.3438,2.0,5.0,21.036111,13.682153,1074.7135970000002,1352.218641,255.0,2050735413.0,1686221692.0,255.0,0.051445000000000005,0.006926000000000001,0.044519,83.0,684.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2521,9e-06,2.0,0.0,114.0,0.0,111111.1072,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,12.0,2.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,12.0,12.0,0.0
2522,0.6136739999999999,10.0,6.0,2502.0,268.0,24.442946,254.0,252.0,29357.60742,2920.1171879999997,2.0,1.0,64.466778,105.118398,3382.060986,154.274891,255.0,3676237001.0,3970619677.0,255.0,0.129709,0.08807899999999999,0.04163,250.0,45.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0
2523,0.029875,72.0,74.0,4238.0,63516.0,4853.556635,31.0,29.0,1119330.625,16778712.0,7.0,30.0,0.41635200000000006,0.400479,22.056793,21.829071,255.0,1698084697.0,1698413803.0,255.0,0.0007570000000000001,0.0006309999999999999,0.000126,59.0,858.0,0.0,0.0,8.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0
2524,0.582069,10.0,6.0,534.0,268.0,25.770142,254.0,252.0,6610.900390999999,3078.672852,2.0,1.0,59.780111,102.197797,3440.5613359999998,137.537969,255.0,2887627071.0,4118185143.0,255.0,0.158528,0.07107000000000001,0.08745800000000001,53.0,45.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0
2525,8e-06,2.0,0.0,114.0,0.0,125000.0003,254.0,0.0,57000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,45.0,2.0,36.0,36.0,19.0,45.0,0.0,0.0,0.0,36.0,45.0,0.0
2526,0.8796120000000001,10.0,8.0,564.0,354.0,19.326703,254.0,252.0,4620.21875,2819.424805,2.0,1.0,96.717889,119.53828899999999,6350.028284,186.559719,255.0,3434643702.0,3462158203.0,255.0,0.095127,0.042835000000000005,0.052292,56.0,44.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
2527,0.18892899999999999,10.0,6.0,1054.0,268.0,79.394902,254.0,252.0,40184.40625,9485.043945,2.0,1.0,20.992110999999998,33.591198999999996,1107.089264,65.075613,255.0,2301163589.0,3181167641.0,255.0,0.069325,0.016765000000000002,0.05256,105.0,45.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
